City,Country/Region,Customer ID,Customer Name,Order Date,Order ID,Postal Code,Product ID,Product Name,Ship Date,Ship Mode
Los Angeles,United States,CC-12145,Charles Crestani,1/30/2019,CA-2019-121797,90049,FUR-FU-10001876,"Computer Room Manger, 14""",2/6/2019,Standard Class
Oakland,United States,RE-19450,Richard Eichhorn,8/15/2019,CA-2019-142454,94601,FUR-FU-10004018,Tensor Computer Mounted Lamp,8/19/2019,Standard Class
San Francisco,United States,JL-15850,John Lucas,3/6/2019,CA-2019-142944,94122,FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats,3/11/2019,Standard Class
San Jose,United States,SC-20305,Sean Christensen,12/24/2020,CA-2020-101651,95123,FUR-FU-10000771,"Eldon 200 Class Desk Accessories, Smoke",12/30/2020,Standard Class
Seattle,United States,HM-14980,Henry MacAllister,4/27/2021,CA-2021-151281,98105,FUR-FU-10000397,Luxo Economy Swing Arm Lamp,5/2/2021,Standard Class
Moreno Valley,United States,DN-13690,Duane Noonan,12/22/2020,CA-2020-114860,92553,FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,12/28/2020,Standard Class
Oceanside,United States,JE-15745,Joel Eaton,11/9/2021,US-2021-141852,92054,FUR-FU-10000023,Eldon Wave Desk Accessories,11/14/2021,Standard Class
San Francisco,United States,EP-13915,Emily Phan,12/13/2021,CA-2021-122770,94122,FUR-FU-10001473,"Eldon Executive Woodline II Desk Accessories, Mahogany",12/18/2021,Standard Class
Los Angeles,United States,PB-19150,Philip Brown,1/13/2019,CA-2019-137526,90004,FUR-FU-10004845,"Deflect-o EconoMat Nonstudded, No Bevel Mat",1/17/2019,Standard Class
Los Angeles,United States,LR-16915,Lena Radford,9/2/2020,CA-2020-126732,90036,FUR-FU-10001889,Ultra Door Pull Handle,9/6/2020,Standard Class
North Las Vegas,United States,KM-16720,Kunst Miller,7/26/2018,CA-2018-126760,89031,FUR-FU-10004018,Tensor Computer Mounted Lamp,8/2/2018,Standard Class
Farmington,United States,CA-12265,Christina Anderson,7/3/2021,CA-2021-140053,87401,FUR-FU-10003708,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",7/10/2021,Standard Class
Los Angeles,United States,SC-20725,Steven Cartwright,1/1/2021,CA-2021-144463,90036,FUR-FU-10001215,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",1/5/2021,Standard Class
San Jose,United States,JE-15745,Joel Eaton,4/16/2021,CA-2021-108070,95123,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,4/20/2021,Standard Class
Los Angeles,United States,BS-11755,Bruce Stewart,10/3/2019,CA-2019-126137,90032,FUR-BO-10004409,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",10/8/2019,Standard Class
Los Angeles,United States,CB-12025,Cassandra Brandow,8/28/2019,CA-2019-121188,90049,FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,9/4/2019,Standard Class
Morgan Hill,United States,RD-19720,Roger Demir,12/3/2020,CA-2020-149762,95037,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,12/7/2020,Standard Class
San Francisco,United States,DC-13285,Debra Catini,10/7/2021,CA-2021-104003,94110,FUR-BO-10003965,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,10/13/2021,Standard Class
San Francisco,United States,GA-14725,Guy Armstrong,3/30/2018,CA-2018-131247,94110,FUR-BO-10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,4/4/2018,Standard Class
Lakewood,United States,JM-15535,Jessica Myrick,4/17/2020,CA-2020-108735,90712,FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",4/21/2020,Standard Class
San Diego,United States,AG-10900,Arthur Gainer,9/5/2019,CA-2019-130785,92105,FUR-BO-10003159,"Sauder Camden County Collection Libraries, Planked Cherry Finish",9/9/2019,Standard Class
San Diego,United States,LT-17110,Liz Thompson,11/2/2019,CA-2019-168207,92105,FUR-BO-10004357,O'Sullivan Living Dimensions 3-Shelf Bookcases,11/6/2019,Standard Class
San Francisco,United States,BD-11605,Brian Dahlen,1/13/2018,CA-2018-157147,94109,FUR-BO-10003034,"O'Sullivan Elevations Bookcase, Cherry Finish",1/18/2018,Standard Class
San Francisco,United States,PW-19240,Pierre Wener,12/3/2019,US-2019-145422,94110,FUR-BO-10002213,"Sauder Forest Hills Library, Woodland Oak Finish",12/7/2019,Standard Class
San Francisco,United States,BD-11500,Bradley Drucker,11/25/2021,US-2021-133312,94122,FUR-BO-10002213,"Sauder Forest Hills Library, Woodland Oak Finish",11/29/2021,Standard Class
San Bernardino,United States,KH-16510,Keith Herrera,11/13/2019,CA-2019-104948,92404,FUR-BO-10004357,O'Sullivan Living Dimensions 3-Shelf Bookcases,11/17/2019,Standard Class
San Diego,United States,AG-10900,Arthur Gainer,9/5/2019,CA-2019-130785,92105,FUR-BO-10000330,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",9/9/2019,Standard Class
Los Angeles,United States,HF-14995,Herbert Flentye,4/9/2020,CA-2020-117681,90004,FUR-BO-10001798,Bush Somerset Collection Bookcase,4/14/2020,Standard Class
Los Angeles,United States,MS-17365,Maribeth Schnelling,11/26/2020,CA-2020-107104,90045,FUR-BO-10002213,DMI Eclipse Executive Suite Bookcases,11/30/2020,Standard Class
Los Angeles,United States,CC-12670,Craig Carreira,6/18/2021,CA-2021-112753,90032,FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",6/23/2021,Standard Class
Los Angeles,United States,AP-10915,Arthur Prichep,11/11/2018,CA-2018-105270,90008,FUR-CH-10000988,Hon Olson Stacker Stools,11/18/2018,Standard Class
San Francisco,United States,JK-15205,Jamie Kunitz,10/30/2021,CA-2021-123491,94122,FUR-CH-10003061,"Global Leather Task Chair, Black",11/5/2021,Standard Class
San Jose,United States,GM-14680,Greg Matthias,5/10/2018,CA-2018-103310,95123,FUR-CH-10002320,Hon Pagoda Stacking Chairs,5/15/2018,Standard Class
Westminster,United States,JL-15505,Jeremy Lonsdale,8/7/2021,CA-2021-156776,92683,FUR-CH-10002317,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,8/11/2021,Standard Class
Seattle,United States,JF-15295,Jason Fortune-,5/15/2021,US-2021-110604,98103,FUR-CH-10004287,SAFCO Arco Folding Chair,5/20/2021,Standard Class
Redmond,United States,SA-20830,Sue Ann Reed,12/22/2020,CA-2020-167507,97756,FUR-FU-10002878,"Seth Thomas 14"" Day/Date Wall Clock",12/28/2020,Standard Class
Long Beach,United States,GT-14755,Guy Thornton,2/18/2019,CA-2019-105725,90805,FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,2/24/2019,Standard Class
Phoenix,United States,ML-17410,Maris LaWare,7/18/2021,US-2021-142573,85023,FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",7/23/2021,Standard Class
Los Angeles,United States,HF-14995,Herbert Flentye,5/26/2018,CA-2018-158029,90008,FUR-CH-10000988,Hon Olson Stacker Stools,5/30/2018,Standard Class
Los Angeles,United States,DB-13660,Duane Benoit,9/23/2021,CA-2021-121853,90036,FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,9/29/2021,Standard Class
Modesto,United States,JA-15970,Joseph Airdo,9/7/2021,US-2021-150070,95351,FUR-CH-10004860,Global Low Back Tilter Chair,9/12/2021,Standard Class
San Diego,United States,SW-20455,Shaun Weien,7/21/2021,CA-2021-145429,92024,FUR-CH-10000988,Hon Olson Stacker Stools,7/25/2021,Standard Class
San Diego,United States,BS-11665,Brian Stugart,11/17/2019,CA-2019-126725,92105,FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,11/21/2019,Standard Class
Seattle,United States,JF-15295,Jason Fortune-,5/15/2021,US-2021-110604,98103,FUR-CH-10002017,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,5/20/2021,Standard Class
Bullhead City,United States,GZ-14470,Gary Zandusky,12/20/2019,CA-2019-154795,86442,FUR-FU-10002088,Nu-Dell Float Frame 11 x 14 1/2,12/24/2019,Standard Class
Phoenix,United States,MS-17365,Maribeth Schnelling,12/24/2019,CA-2019-120103,85023,FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,12/29/2019,Standard Class
Sierra Vista,United States,TB-21520,Tracy Blumstein,2/4/2020,CA-2020-117912,85635,FUR-FU-10002088,Nu-Dell Float Frame 11 x 14 1/2,2/8/2020,Standard Class
Tucson,United States,LP-17080,Liz Pelletier,6/24/2018,CA-2018-159814,85705,FUR-FU-10001731,Acrylic Self-Standing Desk Frames,6/28/2018,Standard Class
Los Angeles,United States,JL-15235,Janet Lee,9/2/2021,US-2021-163657,90049,FUR-TA-10004607,Hon 2111 Invitation Series Straight Table,9/6/2021,Standard Class
Phoenix,United States,ML-17410,Maris LaWare,7/18/2021,US-2021-142573,85023,FUR-CH-10000513,High-Back Leather Manager's Chair,7/23/2021,Standard Class
Los Angeles,United States,EJ-13720,Ed Jacobs,3/3/2021,CA-2021-123085,90008,FUR-CH-10003968,Novimex Turbo Task Chair,3/8/2021,Standard Class
Los Angeles,United States,PO-18850,Patrick O'Brill,7/6/2021,US-2021-101784,90008,FUR-CH-10001146,"Global Task Chair, Black",7/11/2021,Standard Class
Los Angeles,United States,PS-18760,Pamela Stobb,4/17/2021,CA-2021-128965,90008,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",4/22/2021,Standard Class
Los Angeles,United States,MH-17455,Mark Hamilton,11/25/2020,CA-2020-113341,90032,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",11/29/2020,Standard Class
Los Angeles,United States,CS-11950,Carlos Soltero,10/21/2020,CA-2020-161746,90045,FUR-CH-10004626,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,10/27/2020,Standard Class
Los Angeles,United States,ES-14020,Erica Smith,9/15/2021,US-2021-163300,90049,FUR-CH-10003396,Global Deluxe Steno Chair,9/21/2021,Standard Class
Oakland,United States,LC-16885,Lena Creighton,11/20/2019,CA-2019-124058,94601,FUR-CH-10000595,Safco Contoured Stacking Chairs,11/24/2019,Standard Class
Pasadena,United States,SJ-20215,Sarah Jordon,7/6/2019,CA-2019-161627,91104,FUR-CH-10003968,Novimex Turbo Task Chair,7/11/2019,Standard Class
San Diego,United States,GM-14440,Gary McGarr,12/21/2018,CA-2018-154893,92024,FUR-CH-10000595,Safco Contoured Stacking Chairs,12/27/2018,Standard Class
San Francisco,United States,DB-13210,Dean Braden,6/9/2020,CA-2020-122448,94109,FUR-CH-10002774,"Global Deluxe Stacking Chair, Gray",6/14/2020,Standard Class
San Francisco,United States,LP-17080,Liz Pelletier,11/11/2020,CA-2020-116722,94110,FUR-CH-10004997,Hon Every-Day Series Multi-Task Chairs,11/16/2020,Standard Class
San Francisco,United States,JF-15490,Jeremy Farry,12/27/2018,US-2018-106334,94122,FUR-CH-10004886,Bevis Steel Folding Chairs,1/2/2019,Standard Class
San Francisco,United States,RD-19480,Rick Duston,9/15/2021,US-2021-116652,94122,FUR-CH-10002961,"Leather Task Chair, Black",9/19/2021,Standard Class
Broomfield,United States,JE-15715,Joe Elijah,7/8/2020,CA-2020-112109,80020,FUR-CH-10004287,SAFCO Arco Folding Chair,7/12/2020,Standard Class
North Las Vegas,United States,KM-16720,Kunst Miller,7/26/2018,CA-2018-126760,89031,FUR-CH-10003312,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,8/2/2018,Standard Class
Rio Rancho,United States,GZ-14470,Gary Zandusky,11/14/2019,CA-2019-123141,87124,FUR-CH-10001891,Global Deluxe Office Fabric Chairs,11/19/2019,Standard Class
Seattle,United States,CS-11950,Carlos Soltero,6/8/2018,US-2018-141257,98115,FUR-CH-10002758,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",6/14/2018,Standard Class
Seattle,United States,JE-15715,Joe Elijah,12/25/2020,CA-2020-105081,98115,FUR-CH-10000847,Global Executive Mid-Back Manager's Chair,12/30/2020,Standard Class
Denver,United States,AP-10915,Arthur Prichep,8/23/2018,CA-2018-124737,80219,FUR-FU-10003274,Regeneration Desk Collection,8/27/2018,Standard Class
Louisville,United States,SC-20845,Sung Chung,8/21/2021,CA-2021-117646,80027,FUR-FU-10001037,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",8/25/2021,Standard Class
Los Angeles,United States,JM-15250,Janet Martin,8/14/2021,CA-2021-105921,90032,FUR-TA-10001095,Chromcraft Round Conference Tables,8/21/2021,Standard Class
Los Angeles,United States,LR-16915,Lena Radford,9/2/2020,CA-2020-126732,90036,FUR-TA-10001539,Chromcraft Rectangular Conference Tables,9/6/2020,Standard Class
Los Angeles,United States,VS-21820,Vivek Sundaresam,5/23/2021,CA-2021-167003,90036,FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",5/29/2021,Standard Class
Los Angeles,United States,JA-15970,Joseph Airdo,11/12/2018,CA-2018-151295,90045,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,11/16/2018,Standard Class
Los Angeles,United States,SV-20785,Stewart Visinsky,10/20/2019,CA-2019-149097,90045,FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",10/24/2019,Standard Class
Los Angeles,United States,SV-20365,Seth Vernon,6/11/2020,CA-2020-118745,90049,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,6/16/2020,Standard Class
Morgan Hill,United States,RD-19720,Roger Demir,12/3/2020,CA-2020-149762,95037,FUR-TA-10004147,Hon 4060 Series Tables,12/7/2020,Standard Class
Pomona,United States,ZC-21910,Zuschuss Carroll,4/13/2019,CA-2019-133452,91767,FUR-TA-10003954,Hon 94000 Series Round Tables,4/19/2019,Standard Class
San Diego,United States,EJ-13720,Ed Jacobs,1/27/2018,US-2018-117163,92037,FUR-TA-10003469,Balt Split Level Computer Training Table,2/2/2018,Standard Class
San Diego,United States,EJ-14155,Eva Jacobs,3/3/2018,CA-2018-105648,92037,FUR-TA-10002958,"Bevis Oval Conference Table, Walnut",3/7/2018,Standard Class
San Francisco,United States,TB-21625,Trudy Brown,10/25/2019,CA-2019-152891,94110,FUR-TA-10001857,Balt Solid Wood Rectangular Table,10/30/2019,Standard Class
Long Beach,United States,DL-12865,Dan Lawera,9/25/2020,US-2020-125402,90805,FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",10/1/2020,Standard Class
Los Angeles,United States,RB-19435,Richard Bierner,11/25/2018,US-2018-144078,90004,FUR-CH-10002335,Hon GuestStacker Chair,11/29/2018,Standard Class
Los Angeles,United States,JG-15160,James Galang,12/29/2021,CA-2021-118885,90049,FUR-CH-10002880,"Global High-Back Leather Tilter, Burgundy",1/2/2022,Standard Class
San Francisco,United States,BD-11605,Brian Dahlen,8/15/2018,US-2018-164406,94122,FUR-CH-10003833,Novimex Fabric Task Chair,8/19/2018,Standard Class
Rio Rancho,United States,GZ-14470,Gary Zandusky,11/14/2019,CA-2019-123141,87124,FUR-CH-10004287,SAFCO Arco Folding Chair,11/19/2019,Standard Class
Gresham,United States,JH-16180,Justin Hirsh,11/21/2020,US-2020-114293,97030,FUR-CH-10003833,Novimex Fabric Task Chair,11/26/2020,Standard Class
Portland,United States,JF-15490,Jeremy Farry,10/5/2019,CA-2019-133445,97206,FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,10/9/2019,Standard Class
Seattle,United States,CL-12565,Clay Ludtke,7/12/2018,CA-2018-131310,98115,FUR-CH-10001797,"Safco Chair Connectors, 6/Carton",7/18/2018,Standard Class
Gilbert,United States,PF-19120,Peter Fuller,6/15/2019,CA-2019-129896,85234,FUR-FU-10002396,"DAX Copper Panel Document Frame, 5 x 7 Size",6/20/2019,Standard Class
Glendale,United States,MB-17305,Maria Bertelson,8/8/2018,CA-2018-151708,85301,FUR-FU-10001602,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",8/14/2018,Standard Class
Redmond,United States,SA-20830,Sue Ann Reed,12/22/2020,CA-2020-167507,97756,FUR-FU-10001935,3M Hangers With Command Adhesive,12/28/2020,Standard Class
Bakersfield,United States,BG-11740,Bruce Geld,11/3/2021,CA-2021-135419,93309,FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",11/9/2021,Standard Class
Los Angeles,United States,WB-21850,William Brown,11/4/2018,CA-2018-125829,90045,FUR-TA-10002041,"Bevis Round Conference Table Top, X-Base",11/11/2018,Standard Class
San Diego,United States,AZ-10750,Annie Zypern,2/5/2020,CA-2020-100993,92037,FUR-TA-10001095,Chromcraft Round Conference Tables,2/10/2020,Standard Class
Tempe,United States,EP-13915,Emily Phan,10/18/2020,US-2020-159856,85281,FUR-CH-10003396,Global Deluxe Steno Chair,10/22/2020,Standard Class
Apple Valley,United States,PK-19075,Pete Kriz,12/16/2020,CA-2020-118332,92307,FUR-CH-10001708,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,12/23/2020,Standard Class
Los Angeles,United States,SJ-20215,Sarah Jordon,2/9/2019,CA-2019-146038,90049,FUR-CH-10002774,"Global Deluxe Stacking Chair, Gray",2/16/2019,Standard Class
Ontario,United States,KA-16525,Kelly Andreada,11/20/2021,US-2021-110996,91761,FUR-CH-10003956,Novimex High-Tech Fabric Mesh Task Chair,11/25/2021,Standard Class
San Diego,United States,TH-21100,Thea Hendricks,9/27/2018,US-2018-133130,92037,FUR-CH-10002602,DMI Arturo Collection Mission-style Design Wood Chair,10/1/2018,Standard Class
Gresham,United States,CL-12565,Clay Ludtke,9/10/2018,CA-2018-125731,97030,FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,9/16/2018,Standard Class
Pasco,United States,MC-17275,Marc Crier,9/8/2018,CA-2018-107818,99301,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",9/14/2018,Standard Class
Colorado Springs,United States,IM-15070,Irene Maddox,12/11/2019,CA-2019-104346,80906,FUR-FU-10001473,DAX Wood Document Frame,12/16/2019,Standard Class
Parker,United States,TS-21505,Tony Sayre,12/19/2021,CA-2021-116946,80134,FUR-FU-10000320,OIC Stacking Trays,12/23/2021,Standard Class
San Diego,United States,GM-14440,Gary McGarr,12/21/2018,CA-2018-154893,92024,FUR-CH-10004287,SAFCO Arco Folding Chair,12/27/2018,Standard Class
Santa Ana,United States,SV-20785,Stewart Visinsky,5/26/2020,CA-2020-148852,92704,FUR-CH-10004860,Global Low Back Tilter Chair,5/31/2020,Standard Class
Seattle,United States,TT-21070,Ted Trevino,11/13/2021,CA-2021-122490,98103,FUR-CH-10001215,Global Troy Executive Leather Low-Back Tilter,11/18/2021,Standard Class
Seattle,United States,MS-17770,Maxwell Schwartz,8/23/2020,CA-2020-150350,98105,FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,8/30/2020,Standard Class
Gilbert,United States,PF-19120,Peter Fuller,6/15/2019,CA-2019-129896,85234,FUR-FU-10004904,"Eldon ""L"" Workstation Diamond Chairmat",6/20/2019,Standard Class
Tucson,United States,GH-14425,Gary Hwang,12/6/2019,CA-2019-144806,85705,FUR-FU-10002253,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",12/11/2019,Standard Class
San Francisco,United States,CM-12160,Charles McCrossin,12/17/2020,CA-2020-155530,94122,FUR-TA-10004256,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,12/21/2020,Standard Class
Los Angeles,United States,BP-11290,Beth Paige,4/12/2020,CA-2020-142398,90036,FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,4/16/2020,Standard Class
Mesa,United States,SF-20200,Sarah Foster,8/27/2021,CA-2021-163097,85204,FUR-FU-10004973,Flat Face Poster Frame,8/31/2021,Standard Class
Colorado Springs,United States,IM-15070,Irene Maddox,12/11/2019,CA-2019-104346,80906,FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",12/16/2019,Standard Class
Phoenix,United States,AB-10105,Adrian Barton,9/25/2020,US-2020-122245,85023,FUR-TA-10002356,Bevis Boat-Shaped Conference Table,9/30/2020,Standard Class
Springfield,United States,DK-12985,Darren Koutras,8/2/2019,CA-2019-112767,97477,FUR-TA-10003469,Balt Split Level Computer Training Table,8/6/2019,Standard Class
Phoenix,United States,ML-17410,Maris LaWare,7/18/2021,US-2021-142573,85023,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",7/23/2021,Standard Class
Colorado Springs,United States,IM-15070,Irene Maddox,12/11/2019,CA-2019-104346,80906,FUR-TA-10000849,Bevis Rectangular Conference Tables,12/16/2019,Standard Class
Portland,United States,JF-15490,Jeremy Farry,10/5/2019,CA-2019-133445,97206,FUR-BO-10003660,"Bush Cubix Collection Bookcases, Fully Assembled",10/9/2019,Standard Class
